"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90","X91","X92","X93","X94","X95","X96","X97","X98","X99","X100","index","actual","forecast_vals"
0,0,0,0,0.803590558918312,0,0.648751850194982,0,0.000212538621416236,1.06811435711854,5.0174175263921,0,2.07289109438266,0.124556106024667,0,0.857868651020126,1.74874563674291,0,3.47461558447483,0,0,0,1.28883419772263,0,2.670115383084,0,0,0,0,0,0.670667661698872,0,0,0,0.132564177877987,2.33666715317737,1.09028497269862,0,0.271353937271293,0,2.73848320693503,0,0,0,0,0.738146588760382,1.09302874005555,0.0453858117930901,1.92438449044774,3.15393775277543,1.88588563547416,0.609163255912502,3.40140227373802,0,0,2.24007169030677,0,2.19899745469791,3.28662714375438,3.08617848346435,0,0,0,0.295293440528015,0,0.524300894804315,0.113333618219786,0.53242109789507,1.43587413561492,0,0,0.0618305355624775,0.118853210097106,0,0,0,0,0.111572264658652,1.57350941841194,0.424995151413826,0,0,0.00640475353607695,2.2683234303979,1.33771107395559,1.39334132782698,0,0,0,0,0,0,0.28294363831316,0,0,3.02084195021289,1.84646905744061,0,0,1.42610900394986,1,2.5e-09,0
0,0,1.19791920953325,2.07364662236541,2.63256916093828,0.898806799226845,0.509726204220897,0,0.778326719540541,2.0921044590594,3.61499568448421,0.320727902256696,4.59754995768409,2.59512710553096,0,3.96279156533574,3.09391844960652,0.358739758597565,6.41334752279682,0,2.29172064159415,0,2.94507975808899,0,5.68271642227344,0,1.10482891025162,1.64641299144293,0,0,1.86178070423634,0,0,0,0.852169456925889,4.80873692440305,0.946478903927265,0,3.23160563542226,3.68373344477358,4.15277160732116,2.52204645186855,1.04123952600221,0,0.253188234064235,3.74190975284131,2.2999311758056,0.599832674693745,4.43587123535394,5.4428535328752,4.77807173757996,1.85872274698893,4.96439774810156,0,0,3.56290534190614,2.42424810294737,5.61665979633448,5.824221924814,3.67788876558414,0,0,0,2.13527517308926,1.5668563289487,1.54589006836593,2.99603367998121,1.74035253277257,1.36800400569414,0.551530786002408,0,0.668152267999107,1.07914777353257,0,2.5141496790924,0,0,2.31751023982697,2.05533124861442,0,0,0,4.51734462836001,5.24193005070613,0.84613574961842,4.7807229290508,0.957614143814678,0,0,0,0,0.661944075289284,2.33970078221677,0,2.37590425345143,3.65268762738889,0.812087702812682,0,1.12312416101087,3.86176661294442,2,2.5e-09,1.12629277467742
0,0,0.542180525698327,1.10897091695395,1.54621843489333,0,1.50414128784338,0,0.367904419916174,3.62371797265812,1.6354501638308,0.231061638850582,3.22383746623052,2.81087710675887,0,3.99501986859181,0,0,5.60319586172941,0,2.78246133729013,0,1.05905543009648,0,4.84762402034968,0,1.09422317229356,2.86199516000251,0,0,0,0,0,0,0,3.06277220986375,1.16815859986368,0,2.84878724224176,2.65943853302332,1.2215084071703,3.99385646706668,0.561171774010881,0,0,5.68626204292893,1.85965040520808,0,2.3259728264462,1.39368992697033,4.38122043231503,2.18966947063231,3.66175628196663,2.40025147167016,0,0.0215088732358693,1.55578736832407,5.79861499803347,4.91724850179073,2.63928353576871,0,0,0,0.874884070477534,0.373222297221581,0,3.28337692282963,2.06062976428631,2.16674008031381,1.26755244434983,0,1.08287070060298,0,0,3.63277519278734,0,0,0.988148252808831,1.47868786811411,1.78852650787758,0,0,3.1343793295529,4.78501722445875,0,5.27421428511637,0,0.279984647559874,0,0,0.723704441460594,2.52315283966089,1.97322231380291,0,0,2.68580924305916,0.970886799573596,0,0,2.77018421324956,3,2.5e-09,0.548067409063338
0,0,0,0,0,0,0.86006235621307,0,0,0,1.27761067331843,0,0.713747431188626,0.568249487542208,0,2.69394047961129,0.387012471306422,1.68216549485582,4.50177574035075,0,0.854451987491304,0,0,0,3.65658565132315,0,0,0,0,0,0,1.76858975946906,0.746587063236609,0,0,3.32071734609852,0.893402306797872,0,1.08400141848778,0,0.958602423409006,0.385341594999137,0,0,0,2.17987110452009,0,0,0.0488022815640452,0,0.0599390771513244,1.42072633384814,2.3446058308916,0.966092198562932,0,1.01327284367687,0,0.857087365448682,2.91944874764154,3.22458547198475,0,0,0,0,0.833962370493958,0,5.11486843471577,0,0.881107048974215,0,0,0,0,0,3.0350824135258,0,0,0,0,1.66327825092778,0,2.03548558457875,0.19394911010328,3.59154067188035,0,0.443600948626926,0,1.64638262536832,0.627391422155702,0,3.43622523539292,2.18346418537795,0,0,0,0,0,0,0,3.69743785194314,4,2.5e-09,0
1.6714190058948,0.295278389491864,0,3.29110565565684,3.94452146379232,0,1.21765797246894,1.25860220802897,0,0,2.07104889788428,0,0,0.681895488176824,0,1.2280831843788,0.728090255526654,2.23494540231457,2.15668806884211,0,0,0,0,0,8.07302056888051,0.0873604602867948,0,0.494906029718842,0.842328497170274,0,0,2.12405606518852,1.53331317115792,0,0,3.71032763240847,3.97904813307223,0,2.34910990331802,2.00329529778002,3.11315765565661,0.611182523385943,3.61904097368259,0,1.29299740088455,3.44581388608075,0.0505656135010577,1.00602748424138,1.24473081968163,2.34271307257552,1.6889225973187,1.63794619377565,1.53306901921578,2.22716032622199,0,2.85992076235813,1.20720297187879,0,4.75831482958786,6.02765475775591,0,2.99971212896942,0.126257133052273,0,4.17610524290453,0.875748706669571,6.82046089807238,0,0.557887436863269,0.852927832373222,0,0,1.57888142932783,0,4.81478546742584,1.41414719668111,0,1.26808821677671,0,1.08510802459926,0,2.38707220962059,1.56973475830742,1.42205987095852,0,0.828878968745698,0,4.13766917063528,3.37675215001736,0,3.0806727846133,2.84731589613346,2.93269857322281,0,0,0,0,0,0.763805591981618,4.52728957413342,5,2.5e-09,0.331496670962759
4.53009856066937,0,0,4.82215451066296,3.41226388730777,0,3.43413519370607,0,0,3.09196255494393,4.35531903353997,0,0,1.26944863806425,0,0,1.58322220580518,2.4736194065399,0,0,0.486660861574781,0,0,0,4.99193864943578,0,0,0,2.71815627143212,0,0,0,1.48254165933326,0,0,2.47825378271692,4.29184038585432,0,0.705267319703147,1.94082018150168,2.29817748895088,0.0784736232723935,2.84327676979174,0,2.7361374670465,4.14056421646422,0,2.88667532243278,3.17095113767449,4.97739805619281,0.340402182309117,1.69791693612123,0.391835224602722,1.57257618682398,0,3.30109931489617,0,0,5.53782429857412,6.96236437434518,0,3.52987340844334,0,0,4.59454975270986,0,4.80749303688878,2.05468136197993,0.995874764420253,0.574622304644314,0,0,4.61860828595283,0,1.08076705765948,3.49828558562,0,1.16505879385593,0.461326344997061,1.4879360677371,0.267849870887995,0.719543813681062,1.23367805334708,0.662270243384351,0.69717194499134,4.04194865252241,0,0.542472409566206,2.05645206518293,0,2.55428702120791,1.54539411250208,2.62681949012571,0,0,1.94421420120923,0,0,0,4.09048343112757,6,2.5e-09,0.18926024657789
2.03752122629763,0,0,2.53945844532242,2.38197171505591,0.00410985274772546,3.53614593065367,0,0,0.534880159405264,0.432618295243293,0,0,0,0,0,4.79200440338679,2.87139597291937,0,0,1.6478400702206,0,0,0,2.42270842335581,0,0,0,3.00233618158733,0,0,0,0,2.33028823980174,0,2.75455922215789,1.09169954847577,0,0,1.44920677156528,0,1.42116318468779,0.865417708765432,0,3.44474997132672,1.91317710414081,0,1.7826282033545,0.962968547914229,2.80857480843312,0,1.8680759725143,0,0,0,0.598422087296148,0,0,2.93303580413466,3.20678869383012,0,1.5881322936431,0.297753803853247,0,3.0683876777886,0,3.52146959002269,4.98696502756498,0.906609210064874,0.16346774552954,0.525921726266107,0,2.70277812638369,0,0,6.80991337100421,0,0,0,0,0,1.55938015530612,1.96363717756707,1.90060021968422,0.671097684559103,1.64512101526056,0,0,0,0,2.70504481789353,0,1.51486019889494,0,0,2.02510146398423,0,0.426092151574764,0,1.346648200693,7,2.5e-09,0
1.2420063540577,1.93044098630559,0,0.899101646513035,1.26783650132507,0,2.97343429574597,0,0,0,2.07157914841431,0,0,0.620141810207715,0,0,5.28533172496168,4.24231244631078,0.264466593866321,0,2.53647607329319,0,0,1.90442005466476,1.57896959202429,0,0,0,5.13083664610849,0.436207525769686,0,0,0,2.97083183493814,2.18714003482887,3.20479836680984,1.24682121808505,0.0856988604901572,1.28882694580587,1.35549730031628,0,0.0110940352840831,0.430316718662494,0,1.28970721742549,2.0259558075843,0,1.84222773280704,2.34276917437219,0,0,0.0223334177233809,0,3.13198766352612,0,0,0,0,1.31155141791915,1.74570327044091,0,0,1.85167391460906,0,3.43879914048182,0,2.44675653769573,4.82546250808135,1.70486713406221,2.40103756560443,0.0713331616543487,0,1.62165366124482,0,0,4.82277481520099,0.506842113998482,0,0,0,0.164799684573621,0.264920825757961,0.0211898864715518,0.541247300789252,2.16795491284459,0,0,0.194710771770589,0,0,1.75838494723406,0,0.43913185748173,0,3.01260100568109,0,0,0.932693912368457,0,0.997015337528772,8,2.5e-09,0
1.31551751600949,5.49582094877425,0,0,0.948777350279751,1.98954338537129,2.4323836015909,0,0,0,2.53007738340279,0,0,2.40084554499339,0.531259794344461,0,6.04041426454955,3.69808852828604,1.73183473530811,0,0,0,0,0.69652201842229,2.91238621263032,0,0,0,5.98512967336184,0,0,0,0,2.05388764489927,2.83642257378671,2.18915417433577,2.23735396553953,1.33739725576748,0.0313954690011924,0,0,0,1.43875563145347,0.616514111448518,1.88333803907698,0,0,2.45279729294568,2.85469944549042,2.51179327582019,0,0,0,2.63045274071723,0,0,0,0,2.30866058247346,0,0,0,3.60400595708519,0,1.85279101056508,0,0.807882894789222,1.68823659255014,0,0,0,0,0,0,0,4.46037312993882,1.22190496249124,0,0,0,0.399334581568461,0.798048940774925,0.196246367573251,0,1.90337638754931,0,0,0.949082525498136,0,0,3.03439354577184,0,0,0,6.5728130757045,0,0,0.803554029389741,0,3.10910104034073,9,2.5e-09,0
4.78841443486642,9.46207817093675,2.1888415910935,0.925225918281461,3.86459385681292,1.58306120643612,1.50475485302084,1.84354199933678,0,0,2.60374718300447,0.871207227966387,0,3.62260460044808,3.29730688806594,0.0503168310690105,6.01141033855069,1.66360604172343,0,0,0,5.38079825072223,0,2.11987863473591,2.56727910466195,0,1.87777036203762,0,4.04449764576172,0.0837627967255115,0,2.60148620114164,0,1.18974781263515,6.57794793997697,2.35709245689253,2.87690163389672,5.50031520402175,0,2.66346214618383,0,0,4.13904797961053,2.95407780872832,2.50558227105838,0,0,2.49050346272388,3.49506106116363,2.02954985713562,0,0,0,2.95369406000957,0,0,0.894463037556692,0,2.10300716453583,0,0,0,5.45468152528957,0,3.53134560896439,0,1.8274453859409,0.982995161429994,0,0,3.41346395837291,0.387160135236924,3.10068693200493,0,0,3.8616646977717,4.72444790820474,0.631033639783211,0,2.93824780241647,0.892869893747013,0,2.47188551673725,2.41981660956975,2.88781644911575,1.70510420664713,0,2.77706090757903,0,0.779091924300007,2.54526531264966,0,0.939267244783904,1.78548927585442,5.92363184715165,0,3.71458411865908,0.153307312175566,0,6.12787658281755,10,0.3860824,0.596432347067641
